region,shipped_calendar_rank,shipped_calendar_score,frozen_jan_aug_rank,growth_pct,overnight_growth_pct,overnight_excess,d_temp_c_all,d_temp_c_night,d_cdh_night,d_cdh_day,d_cdh_all,d_hdh_night,d_hdh_all,a_overnight_growth_adj,a_growth_adj,a_overnight_excess_adj,control_a_score,control_a_rank,raw_growth_pct_night,weather_implied_growth_pct_night,wx_adjusted_growth_pct_night,wx_adjusted_growth_pct_day,wx_adjusted_growth_pct_all,mw_total_change_night,mw_weather_explained_night,mw_unexplained_night,night_minus_day_wx_growth_pts,control_b_score,control_b_rank,icaos,stations,n_stations,anchor_to_centroid_km
SWPP,39,0.8541353275873178,34,11.52198021543649,13.544093934431523,2.0221137189950333,0.6531857444315481,0.1567215603830885,-0.08792338238729269,0.2924525365701838,0.10081092256975221,-0.24464494277038007,-0.5523748218617976,19.003602121286452,14.531213261118886,4.472388860167566,2.0589777828102354,26,13.706341596227723,-0.7791997556457986,14.599299054431647,10.746838959975257,11.982185548363745,3771.416455506347,-214.40343945446875,3985.819894960816,3.85246009445639,1.8343805585273398,29,"KOKC,KICT,KOMA","72353013967,72450003928,72550014942",3,78.53497124150347
NYIS/ZONI,40,0.8327597318106363,51,-2.0847551172369028,2.5724797453287485,4.657234862565652,0.5871323122391114,0.3897956865309613,0.13691237963108127,0.3710155995918969,0.20180664936553927,-0.25288330689988214,-0.38532566287357195,2.781431069866345,-1.763861676146731,4.545292746013076,-0.03313857837477513,58,2.7701178135779214,1.291227796643768,1.4600376055300845,-7.130112987678416,-2.7223319962254355,16.24382626180011,7.571692398886626,8.672133862913483,8.5901505932085,0.3577715177821294,56,KHPN,72503794745,1,
PJM/PL,41,0.8173760791870421,15,0.749063002819983,2.578060106154423,1.8289971033344399,-0.5698906309282084,-0.5780425134314413,-0.06273651016117732,-0.362926003734827,-0.18864381257876683,0.515306003270263,0.38124681834944063,6.751619514745323,6.596361036731762,0.15525847801356019,3.0121327530717457,16,2.691309673310305,0.5685187014005999,2.110790731851697,-0.15160706788130973,0.9473351421749987,112.70077088894686,23.807180774489098,88.89359011445777,2.262397799733007,3.1464262237134424,16,"KAVP,KABE","72513014777,72517014737",2,43.679839495018115
BANC,42,0.7423995276546063,55,0.7380002445370071,5.659683842734853,4.921683598197846,0.723723193405803,0.0065763642824023805,-0.11693113363667174,0.5527350488217877,0.20477548082276886,-0.12350749791907223,-0.5189477125830342,11.686490818638603,1.4572181300675187,10.229272688571085,2.3487747099485894,20,5.5915795865910445,-0.7753879619995074,6.416722038834655,-3.2894265569237024,-0.32292680629073534,90.42193933639942,-12.538868878881203,102.96080821528062,9.706148595758357,0.9214259523017234,42,KSMF,72483993225,1,45.04535758263701
PJM/EKPC,43,0.7212770654203929,33,12.12049593537845,15.212307683419834,3.0918117480413834,-0.3686721986449317,-0.3266221168408414,-0.03380953860412306,-0.34178456693411796,-0.15652547571958886,0.2928125782367177,0.21214672292534154,18.913406496476984,17.878589046093744,1.0348174503832404,0.7194614387955854,38,15.594109680926183,0.7108767062055099,14.778178347248595,12.115074821967319,12.662925940837466,206.87329492272283,9.43057407608353,197.4427208466393,2.663103525281276,1.3726465619091441,32,KLEX,72422093820,1,56.45645557608553
CISO/SCE,44,0.6190425526479786,43,7.347150651317902,9.068175583571847,1.721024932253945,-0.3086316583084816,-0.4849159074982463,-0.09609320252277515,-0.13611111111111152,-0.1478956504878719,0.38882270497547244,0.16073600782061304,14.137822030276396,13.101865487700458,1.0359565425759385,1.6275321156278038,30,9.09656220352948,-0.9360587389154351,10.127419538057536,20.12093885942925,8.3545047793669,894.1269161362543,-92.00787009669511,986.1347862329494,-9.993519321371712,1.219658980159052,35,"KLAX,KONT","72295023174,74704003102",2,72.88958352641984
ISNE/4002,45,0.5462901183908622,50,2.3679647314691854,6.754040686015483,4.386075954546298,0.2996780346534962,-0.030518570427469527,-0.06000934361130572,0.19584500466853338,0.04185773033002693,-0.029490773183836083,-0.25782030432346836,11.36343012334785,5.595475012023161,5.76795511132469,0.6680472090807443,40,6.971574333339836,-0.45063710618907793,7.455810086344972,-1.5494370157660753,2.7406227545877293,72.9838825447548,-4.717621021571404,77.70150356632621,9.005247102111047,0.8484081919570581,45,KMHT,74394514710,1,
PNM,46,0.542090926530288,38,7.165914410656482,12.040117788707194,4.874203378050712,1.0959380012229865,1.0678279645191413,0.38506069094304385,0.3176528944911299,0.4416212648147195,-0.682767273576097,-0.6543167364082638,6.839986668226018,3.397007122807781,3.442979545418237,0.47429104369986197,46,12.327321819155523,1.2077033029583406,10.986929011630032,1.9145146566661886,6.586809946159766,171.167366911744,16.769205623947528,154.39816128779648,9.072414354963843,0.8750759049686833,44,KABQ,72365023050,1,103.18935720003545
NYIS/ZONK,47,0.514781048900132,58,-3.5788704977738894,1.0276126648988138,4.606483162672703,0.6708965205146367,0.6274001401541689,0.17759869189441713,0.1643907563025211,0.1396793207090674,-0.4498014482597519,-0.5312171998055693,0.46564012678068956,-1.455629093003565,1.9212692197842545,-0.695973640630843,71,1.167706857995654,1.6286524781908618,-0.4535587247839534,-8.867295946277675,-4.053499591944054,23.567833793337968,32.87110172410485,-9.303267930766879,8.413737221493722,-0.11104473907416632,62,KISP,72505004781,1,
MISO/8910,48,0.48545526414905565,49,6.854690549618159,8.46813470897063,1.613444159352472,0.6661239815343798,0.45902826442420164,0.4550572296192481,0.7455882352941172,0.6327359205392913,-0.003971034804951756,-0.03338806099508895,1.0085388266350162,-3.051712656293785,4.060251482928801,-0.1406415698397014,63,8.670027246136458,2.4217032175999798,6.100585942475112,3.705298861039563,4.65861549259996,1525.5463205088927,426.11405109718544,1099.4322694117072,2.3952870814355487,0.6014398533515908,51,"KLIT,KBTR,KJAN","72232013970,72235003940,72340313963",3,
FMPP,49,0.45556665297211246,40,9.730401588867444,12.875773138477076,3.1453715496096315,-0.11155789881637546,-0.17783672466642741,0.20485133400435096,-0.13429755376727037,0.1485270429220309,0.3826880586707775,0.260084941738407,10.913018908867288,8.941921029854772,1.9710978790125164,0.2408650569709737,52,13.02357777215204,2.095811617825638,10.703442169823973,6.60408063378759,8.52900479006311,206.37632767739274,33.210989542008065,173.16533813538467,4.099361536036382,0.7044140662700109,48,KMCO,72205012815,1,26.932074947151694
BPAT,50,0.4467961166517026,53,10.045802532929393,12.193277975904993,2.1474754429755993,1.0219490344057203,0.8181499649614565,0.13226465779023594,0.3843954248366015,0.318066786964903,-0.6858853071712225,-0.7038822474408191,12.908009843684468,9.032320752002757,3.8756890916817106,1.3093180080472286,32,12.130359265192482,-0.15538905668359693,12.304868741339403,10.02251241603831,10.643717766596673,678.2130588962063,-8.687862012033293,686.9009209082396,2.282356325301093,0.5117521380440223,53,"KPDX,KGEG","72698024229,72785024157",2,31.023085327908714
PJM/PN,51,0.4137753073244049,47,-0.6838344950200081,3.897822359882497,4.581656854902505,0.19354142115347273,0.09385073580939185,0.12053258584442883,0.22348856209150325,0.16956434711610258,0.02668185003503787,-0.02397707403737037,4.23346230915835,-0.9335848982042974,5.167047207362647,-0.11347964336454924,62,4.1665729253032024,0.7402832131213621,3.4011118520813843,-4.71236998177611,-0.9089978866397286,72.00334382691881,12.792975829121133,59.210367997797675,8.113481833857495,0.5874850988689234,52,"KJST,KERI","72512704726,72526014860",2,85.77319369488052
